Text,URL
"Special Education Teachers, Kindergarten",/profile/summary/25-2055.00
"Special Education Teachers, Middle School",/profile/summary/25-2057.00
"Special Education Teachers, Preschool",/profile/summary/25-2051.00
"Special Education Teachers, Secondary School",/profile/summary/25-2058.00
Special Effects Artists & Animators,/profile/summary/27-1014.00
Speech-Language Pathologists,/profile/summary/29-1127.00
,/profile/bright/29-1127.00
Speech-Language Pathology Assistants,/profile/summary/31-9099.01
,/profile/bright/31-9099.01
Sports Medicine Physicians,/profile/summary/29-1229.06
Stationary Engineers & Boiler Operators,/profile/summary/51-8021.00
Statistical Assistants,/profile/summary/43-9111.00
Statisticians,/profile/summary/15-2041.00
,/profile/bright/15-2041.00
Stockers & Order Fillers,/profile/summary/53-7065.00
,/profile/bright/53-7065.00
"Stone Cutters & Carvers, Manufacturing",/profile/summary/51-9195.03
Stonemasons,/profile/summary/47-2022.00
Structural Iron & Steel Workers,/profile/summary/47-2221.00
Structural Metal Fabricators & Fitters,/profile/summary/51-2041.00
Substance Abuse & Behavioral Disorder Counselors,/profile/summary/21-1011.00
,/profile/bright/21-1011.00
"Substitute Teachers, Short-Term",/profile/summary/25-3031.00
Subway & Streetcar Operators,/profile/summary/53-4041.00
Supply Chain Managers,/profile/summary/11-3071.04
,/profile/bright/11-3071.04
Surgical Assistants,/profile/summary/29-9093.00
,/profile/bright/29-9093.00
Surgical Technologists,/profile/summary/29-2055.00
,/profile/bright/29-2055.00
Survey Researchers,/profile/summary/19-3022.00
Surveying & Mapping Technicians,/profile/summary/17-3031.00
,/profile/bright/17-3031.00
Surveyors,/profile/summary/17-1022.00
,/profile/bright/17-1022.00
Sustainability Specialists,/profile/summary/13-1199.05
,/profile/bright/13-1199.05
"Switchboard Operators, Including Answering Service",/profile/summary/43-2011.00
"Tailors, Dressmakers, & Custom Sewers",/profile/summary/51-6052.00
Talent Directors,/profile/summary/27-2012.04
,/profile/bright/27-2012.04
"Tank Car, Truck, & Ship Loaders",/profile/summary/53-7121.00
Tapers,/profile/summary/47-2082.00
"Tax Examiners & Collectors, & Revenue Agents",/profile/summary/13-2081.00
Tax Preparers,/profile/summary/13-2082.00
Taxi Drivers,/profile/summary/53-3054.00
,/profile/bright/53-3054.00
"Teaching Assistants, Postsecondary",/profile/summary/25-9044.00
"Teaching Assistants, Preschool, Elementary, Middle, & Secondary School",/profile/summary/25-9042.00
"Teaching Assistants, Special Education",/profile/summary/25-9043.00
Team Assemblers,/profile/summary/51-2092.00
Technical Writers,/profile/summary/27-3042.00
Telecommunications Engineering Specialists,/profile/summary/15-1241.01
,/profile/bright/15-1241.01
Telecommunications Equipment Installers & Repairers,/profile/summary/49-2022.00
Telecommunications Line Installers & Repairers,/profile/summary/49-9052.00
Telemarketers,/profile/summary/41-9041.00
Telephone Operators,/profile/summary/43-2021.00
Tellers,/profile/summary/43-3071.00
Terrazzo Workers & Finishers,/profile/summary/47-2053.00
Textile Bleaching & Dyeing Machine Operators & Tenders,/profile/summary/51-6061.00
"Textile Cutting Machine Setters, Operators, & Tenders",/profile/summary/51-6062.00
"Textile Knitting & Weaving Machine Setters, Operators, & Tenders",/profile/summary/51-6063.00
"Textile Winding, Twisting, & Drawing Out Machine Setters, Operators, & Tenders",/profile/summary/51-6064.00
Tile & Stone Setters,/profile/summary/47-2044.00
,/profile/bright/47-2044.00
Timing Device Assemblers & Adjusters,/profile/summary/51-2061.00
Tire Builders,/profile/summary/51-9197.00
Tire Repairers & Changers,/profile/summary/49-3093.00
"Title Examiners, Abstractors, & Searchers",/profile/summary/23-2093.00
Tool & Die Makers,/profile/summary/51-4111.00
"Tool Grinders, Filers, & Sharpeners",/profile/summary/51-4194.00
Tour Guides & Escorts,/profile/summary/39-7011.00
,/profile/bright/39-7011.00
Traffic Technicians,/profile/summary/53-6041.00
Training & Development Managers,/profile/summary/11-3131.00
,/profile/bright/11-3131.00
Training & Development Specialists,/profile/summary/13-1151.00
,/profile/bright/13-1151.00
Transit & Railroad Police,/profile/summary/33-3052.00
Transportation Engineers,/profile/summary/17-2051.01
,/profile/bright/17-2051.01
Transportation Inspectors,/profile/summary/53-6051.00
Transportation Planners,/profile/summary/19-3099.01
Transportation Security Screeners,/profile/summary/33-9093.00
"Transportation Vehicle, Equipment & Systems Inspectors",/profile/summary/53-6051.07
"Transportation, Storage, & Distribution Managers",/profile/summary/11-3071.00
,/profile/bright/11-3071.00
Travel Agents,/profile/summary/41-3041.00
Travel Guides,/profile/summary/39-7012.00
,/profile/bright/39-7012.00
Treasurers & Controllers,/profile/summary/11-3031.01
,/profile/bright/11-3031.01
Tree Trimmers & Pruners,/profile/summary/37-3013.00
Tutors,/profile/summary/25-3041.00
"Umpires, Referees, & Other Sports Officials",/profile/summary/27-2023.00
,/profile/bright/27-2023.00
Upholsterers,/profile/summary/51-6093.00
Urban & Regional Planners,/profile/summary/19-3051.00
Urologists,/profile/summary/29-1229.03
"Ushers, Lobby Attendants, & Ticket Takers",/profile/summary/39-3031.00
Validation Engineers,/profile/summary/17-2112.02
,/profile/bright/17-2112.02
Veterinarians,/profile/summary/29-1131.00
,/profile/bright/29-1131.00
Veterinary Assistants & Laboratory Animal Caretakers,/profile/summary/31-9096.00
,/profile/bright/31-9096.00
Veterinary Technologists & Technicians,/profile/summary/29-2056.00
,/profile/bright/29-2056.00
Video Game Designers,/profile/summary/15-1255.01
,/profile/bright/15-1255.01
Waiters & Waitresses,/profile/summary/35-3031.00
,/profile/bright/35-3031.00
Watch & Clock Repairers,/profile/summary/49-9064.00
Water & Wastewater Treatment Plant & System Operators,/profile/summary/51-8031.00
Water Resource Specialists,/profile/summary/11-9121.02
,/profile/bright/11-9121.02
Water/Wastewater Engineers,/profile/summary/17-2051.02
,/profile/bright/17-2051.02
Weatherization Installers & Technicians,/profile/summary/47-4099.03
Web & Digital Interface Designers,/profile/summary/15-1255.00
,/profile/bright/15-1255.00
Web Administrators,/profile/summary/15-1299.01
,/profile/bright/15-1299.01
Web Developers,/profile/summary/15-1254.00
,/profile/bright/15-1254.00
"Weighers, Measurers, Checkers, & Samplers, Recordkeeping",/profile/summary/43-5111.00
"Welders, Cutters, Solderers, & Brazers",/profile/summary/51-4121.00
"Welding, Soldering, & Brazing Machine Setters, Operators, & Tenders",/profile/summary/51-4122.00
Wellhead Pumpers,/profile/summary/53-7073.00
Wholesale & Retail Buyers,/profile/summary/13-1022.00
,/profile/bright/13-1022.00
Wind Energy Development Managers,/profile/summary/11-9199.10
,/profile/bright/11-9199.10
Wind Energy Engineers,/profile/summary/17-2199.10
Wind Energy Operations Managers,/profile/summary/11-9199.09
,/profile/bright/11-9199.09
Wind Turbine Service Technicians,/profile/summary/49-9081.00
,/profile/bright/49-9081.00
"Woodworking Machine Setters, Operators, & Tenders",/profile/summary/51-7042.00
Word Processors & Typists,/profile/summary/43-9022.00
Writers & Authors,/profile/summary/27-3043.00
Zoologists & Wildlife Biologists,/profile/summary/19-1023.00
